Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone Blue",JUNING,99.99,5,"Â 5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone Blue arrived in good condition and good packaging.I am so excited to finally receive this cell phone, it will be a gift for my nephew back home. Once I received it, I immediately began to charge it and was able to start the phone successfully. The operating system works perfectly and all the necessary updates make for fast and smooth operation. The camera is very powerful and produces excellent pictures. The built in microphone is very good and records audio very clearly. The video record and playback function is seamless and smooth. I also like the size of the phone and it has a good solid feel and weight. This cell phone came with a screen protector already installed and additional screen protectors in the package. This cell phone is very easy to use. I especially like having a dual sim option so that I can have a my work phone number be separate from personal number. This phone is very affordable and looks great!I love this cell phone and would absolutely recommend it to anyone.I received this cell phone at a reduced or discounted price in exchange for my honest and unbiased review.",0
"5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone Blue",JUNING,99.99,5,"Â Phone looks very nice, with a note equivilent hd screen. The OS is android 5.1, I am unsure if android 6.x is supported. Device has a light duty, slightly flimsy case, you will need to be careful taking it on and off as you could crack it while doing so. It also comes with a screen protector pre-applied so all you have to do is take the plastic bit off of the front and the screen protector is good to go. All of the software on the phone works fine, it has wifi, bluetooth, and sim signal. It has spots for 2 sim cards and 1 sd card, which will be great as an international phone if you plan on going out of the country. cameras both work fine, not super high MP but nothing to be worried about if a phone is your main camera. The phone is fast and I haven't had any trouble running basic apps over wifi like web browsers of facebook app. Basic games seem to work fine as well and run without a hitch. No downside that I can see outside of not being 4g/lte capable. Great phone for the price. Would love to get another one from same seller for my mother.I have received the item at a discounted price in exchange of my honest and unbiased review.",1
"5.5"" Phones Dual Sim Unlocked Android 5.1 Quad Core-JUNING Cellphone Pink",JUNING,99.99,1,Didnt offer clear and concise instructions on how to put in a sim card. I got bad eyesight so i put in a microsim in the sim slot. Tried to remove it with tweezers now the phone wont power on,0
"5.5"" Phones Dual Sim Unlocked Android 5.1 Quad Core-JUNING Cellphone Pink",JUNING,99.99,4,"This phone is very good for daily use like calling, texting, social media or net surfing. It's fast and the big 5.5"" inch screen is making things on the screen bigger and easy to read. I've been using this mainly for watching Youtube. My son loves using this as the screen is way bigger as compared to my iPhone 5C.This also came with a screen protector and a clear case that's a little gray in color. It is a dual sim card phone and you can also put an SD card inside the phone if you want to expand the memory.The only downside of this phone is the lack of internal space memory. I can't freely download anything I want into this phone because there's not enough space and right now I don't have a spare SD card to use for this phone. I really wish that for a nice phone like this, they should just make this an 8GB memory space rather than 4GB.Over all, this phone works as expected. For the price it's fair and a good size Android phone to have especially if you like YouTube or watch videos online.",2
"5.5"" Smartphone Dual Sim Unlocked Android 5.1 Quad Core-JUNING Cellphone Black",JUNING,99.99,1,Didnt offer clear and concise instructions on how to put in a sim card. I got bad eyesight so i put in a microsim in the sim slot. Tried to remove it with tweezers now the phone wont power on,0
"5.5"" Smartphone Dual Sim Unlocked Android 5.1 Quad Core-JUNING Cellphone Black",JUNING,99.99,4,"This phone is very good for daily use like calling, texting, social media or net surfing. It's fast and the big 5.5"" inch screen is making things on the screen bigger and easy to read. I've been using this mainly for watching Youtube. My son loves using this as the screen is way bigger as compared to my iPhone 5C.This also came with a screen protector and a clear case that's a little gray in color. It is a dual sim card phone and you can also put an SD card inside the phone if you want to expand the memory.The only downside of this phone is the lack of internal space memory. I can't freely download anything I want into this phone because there's not enough space and right now I don't have a spare SD card to use for this phone. I really wish that for a nice phone like this, they should just make this an 8GB memory space rather than 4GB.Over all, this phone works as expected. For the price it's fair and a good size Android phone to have especially if you like YouTube or watch videos online.",2
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,"I bought this phone to give as a gift to a friend, she called me today to informed that the phone is not working and she was not able to use it at all. Is there a way to exchange it?",0
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,"I purchased 2 of this phone, they were delivered in October 6 . I didn't not use them right away, I charged them. October 31 I turned them on, one of the phone works the other one showing a green robot on the screen. I sent an email to the vendor on 11/1/2016 to see if there is something I should do. He hasn't got back to me yet. Here is the screen picture photo",0
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,The item was not working at all,0
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,Does not work at all. Let the seller checked averting on the phone before shopping it to you.,0
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,"this phone is no good its slow , it freezes every second you cant do anything on it its a waist of my money and i would not recomend anyone to buy it and the reviews they give on it is a lie dont buy this phone its no good it only looks good.",0
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,"Lousy phone, speakers didn't work",0
"5.5"" Smartphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Black",,76.77,1,"Bought it, turned it on, did not work. Opened up the back, made sure it was in right, still did not work. It was supposed to be new, but i it was used. Found scratches on cover.",0
"5.5"" Unlocked Dual Sim Cellphone Android 5.1 MTK6580 Quad Core GSM Quadband-JUNING 3G Smartphones Black",JUNING,99.99,1,"I wish i could give it 0 or negative stars. Based on the high ratings from other customers, this was purchased for my mother. When she received it, the charging cable was too loose and the device would NOT accept a charge. She even tried 3 or 4 other charging cables, none of them worked on this device. In addition, when she tried to insert her SIM card (from old phone), the card fell into the slot and she had to fish it out with a needle. This task took a long time to finish. The other customers may have just gotten really lucky with their purchases--we did not. SAVE YOUR MONEY DO NOT BUY THIS JUNK.",1
"5.5"" Unlocked Dual Sim Cellphone Android 5.1 MTK6580 Quad Core GSM Quadband-JUNING 3G Smartphones Black",JUNING,99.99,1,I returned it...don't bother..u can make calls and text but forget about using your carriers internet/data outside of Wi-Fi. Its really cute though.,3
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,2,Phone was too slow. Had a defect.,2
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,5,"Â Android Lollipop on a budget. This phone is great. It keeps the pre-installed apps at a minimum but gives you what you need at the same time. I won't list all of the specs of the phone here as you can see them on the product page. But I will tell you that this is a nice looking phone, it has smooth features and doesn't feel cheap. The camera is awesome, front and rear facing cameras too. The screen on this is clear and responsive to touch. I have owned many phones and this has the functionality of the higher end phones without the price tag. This is actually less expensive than most deductibles on phone insurance policies and then they give you a refurbished phone anyway. Checkout the pictures and video for more details on the user experience. The image of the two phones show the Juning (white) next to an iPhone 5 (black) for comparison.I received this product at a discount in exchange for my honest review.",3
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,5,"Â So i got this Juning phone 3 days ago, and i started using it already, and i have no complains about this phone. Everything works well, i downloaded music as well and the built in speaker is super clear. As you can see it or hear on my video. You be the judge. Not just that, the apps works perfectly fine. And also before i forget, one thing that i ,ove about thins phone also is that it has BUILT in TORCH flashlight app already which we can use if or when there's a block out on a certain place that needs light.The quality of this JUNING phone is great i could not ask for more. Everything that i wrote and you've seen in the video is all true. Everything i say on my review is based on my personal experience for days that i have been using this juning phone. And lastly i will personally recommend this product to my family and friends. Its user friendly very easy to operate and Its really a great phone and its worth of your money as well too.I got this phone for free in return only of my honest and unbiased review of this product, I am writing what I experienced and only based of my experience, while using the JUNING PHONE. I would just like to thank sophie also, you are one of kind.",0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,1,This phone arrived dead,0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,3,Good phone but easy to break screen.This thing is also full of ads.Which Burns up your data plan.I wish there was a way to kill the ads.I think it is part of the interface.I had to reset it about every Two weeks.The ads eat up your memory on your phone to.Nice phone just to many flaws in it.,0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,1,"I bought this phone "" 5.5""unlocked GSM phone"" and shipped to Africa , but this phone never work...I waisted my money",0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,1,Phone would not turn on after charge all night,0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,4,"I needed to replace my cellphone. My cellphone that I have had for 3 years wasn't a smart phone, just regular. I looked around and studied and found this was the best low priced unlocked smart phone. I can use it on WiFi to play games and browse. I use the cellphone strictly for calls and texts. I haven't tried it for texting, but I find it works wonderfully for calls. I had to re-learn how to make and receive calls, since this is the first time I have used a smart phone. I have an android tablet that I enjoy so I find this android smartphone to be handy to take with me if I want to browse on WiFi when I am away from home. I used to take the tablet and the cellphone with me when I went out. Now they are combined in one unit. This android cellphone/tablet is slow for a quad-core OS. I guess it is the .5 G of RAM that limits how fast it goes. I am satisfied with it however, and bring a lithium battery pack along to plug into the smartphone when the battery gets low and I want to play games or browse.",0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,1,The phone was just overall horrible,0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,5,Wow!!!ðŸ˜±It the best phone ever. I got a case and a screen protector and my games show clear along with a nice camera but it will be best to take a picture outside so u can see it betterðŸ˜Š,0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,2,"The product delivery was fast. I received it 4 days after ordering. Don't be disappointed if the product is slow. For the money its worth and the brand, its not gonna be like a real galaxy or iPhone. The gps is having locating where you are and directions doesnt work. The apps takes a while to load. If you just want basic phone to call in and out and take pictures this phone is good for that.",0
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,1,worked 2 days and died,2
"5.5"" Unlocked GSM Cell Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Black",JUNING,99.99,1,This is not a good devise I do not recommend it to any one it just waste your money . I bought last week when I got it I found out it did not work . It is not unlocked . No no no . It is locked .,2
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,2,Phone was too slow. Had a defect.,2
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,5,"Â Android Lollipop on a budget. This phone is great. It keeps the pre-installed apps at a minimum but gives you what you need at the same time. I won't list all of the specs of the phone here as you can see them on the product page. But I will tell you that this is a nice looking phone, it has smooth features and doesn't feel cheap. The camera is awesome, front and rear facing cameras too. The screen on this is clear and responsive to touch. I have owned many phones and this has the functionality of the higher end phones without the price tag. This is actually less expensive than most deductibles on phone insurance policies and then they give you a refurbished phone anyway. Checkout the pictures and video for more details on the user experience. The image of the two phones show the Juning (white) next to an iPhone 5 (black) for comparison.I received this product at a discount in exchange for my honest review.",3
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,5,"Â So i got this Juning phone 3 days ago, and i started using it already, and i have no complains about this phone. Everything works well, i downloaded music as well and the built in speaker is super clear. As you can see it or hear on my video. You be the judge. Not just that, the apps works perfectly fine. And also before i forget, one thing that i ,ove about thins phone also is that it has BUILT in TORCH flashlight app already which we can use if or when there's a block out on a certain place that needs light.The quality of this JUNING phone is great i could not ask for more. Everything that i wrote and you've seen in the video is all true. Everything i say on my review is based on my personal experience for days that i have been using this juning phone. And lastly i will personally recommend this product to my family and friends. Its user friendly very easy to operate and Its really a great phone and its worth of your money as well too.I got this phone for free in return only of my honest and unbiased review of this product, I am writing what I experienced and only based of my experience, while using the JUNING PHONE. I would just like to thank sophie also, you are one of kind.",0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,1,This phone arrived dead,0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,3,Good phone but easy to break screen.This thing is also full of ads.Which Burns up your data plan.I wish there was a way to kill the ads.I think it is part of the interface.I had to reset it about every Two weeks.The ads eat up your memory on your phone to.Nice phone just to many flaws in it.,0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,1,"I bought this phone "" 5.5""unlocked GSM phone"" and shipped to Africa , but this phone never work...I waisted my money",0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,1,Phone would not turn on after charge all night,0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,4,"I needed to replace my cellphone. My cellphone that I have had for 3 years wasn't a smart phone, just regular. I looked around and studied and found this was the best low priced unlocked smart phone. I can use it on WiFi to play games and browse. I use the cellphone strictly for calls and texts. I haven't tried it for texting, but I find it works wonderfully for calls. I had to re-learn how to make and receive calls, since this is the first time I have used a smart phone. I have an android tablet that I enjoy so I find this android smartphone to be handy to take with me if I want to browse on WiFi when I am away from home. I used to take the tablet and the cellphone with me when I went out. Now they are combined in one unit. This android cellphone/tablet is slow for a quad-core OS. I guess it is the .5 G of RAM that limits how fast it goes. I am satisfied with it however, and bring a lithium battery pack along to plug into the smartphone when the battery gets low and I want to play games or browse.",0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,1,The phone was just overall horrible,0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,5,Wow!!!ðŸ˜±It the best phone ever. I got a case and a screen protector and my games show clear along with a nice camera but it will be best to take a picture outside so u can see it betterðŸ˜Š,0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,2,"The product delivery was fast. I received it 4 days after ordering. Don't be disappointed if the product is slow. For the money its worth and the brand, its not gonna be like a real galaxy or iPhone. The gps is having locating where you are and directions doesnt work. The apps takes a while to load. If you just want basic phone to call in and out and take pictures this phone is good for that.",0
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,1,worked 2 days and died,2
"5.5"" Unlocked GSM Phones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Smartphone Gold",JUNING,72.99,1,This is not a good devise I do not recommend it to any one it just waste your money . I bought last week when I got it I found out it did not work . It is not unlocked . No no no . It is locked .,2
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,1,This phone arrived dead,0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,3,Good phone but easy to break screen.This thing is also full of ads.Which Burns up your data plan.I wish there was a way to kill the ads.I think it is part of the interface.I had to reset it about every Two weeks.The ads eat up your memory on your phone to.Nice phone just to many flaws in it.,0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,1,"I bought this phone "" 5.5""unlocked GSM phone"" and shipped to Africa , but this phone never work...I waisted my money",0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,1,Phone would not turn on after charge all night,0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,4,"I needed to replace my cellphone. My cellphone that I have had for 3 years wasn't a smart phone, just regular. I looked around and studied and found this was the best low priced unlocked smart phone. I can use it on WiFi to play games and browse. I use the cellphone strictly for calls and texts. I haven't tried it for texting, but I find it works wonderfully for calls. I had to re-learn how to make and receive calls, since this is the first time I have used a smart phone. I have an android tablet that I enjoy so I find this android smartphone to be handy to take with me if I want to browse on WiFi when I am away from home. I used to take the tablet and the cellphone with me when I went out. Now they are combined in one unit. This android cellphone/tablet is slow for a quad-core OS. I guess it is the .5 G of RAM that limits how fast it goes. I am satisfied with it however, and bring a lithium battery pack along to plug into the smartphone when the battery gets low and I want to play games or browse.",0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,1,The phone was just overall horrible,0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,5,Wow!!!ðŸ˜±It the best phone ever. I got a case and a screen protector and my games show clear along with a nice camera but it will be best to take a picture outside so u can see it betterðŸ˜Š,0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,2,"The product delivery was fast. I received it 4 days after ordering. Don't be disappointed if the product is slow. For the money its worth and the brand, its not gonna be like a real galaxy or iPhone. The gps is having locating where you are and directions doesnt work. The apps takes a while to load. If you just want basic phone to call in and out and take pictures this phone is good for that.",0
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,1,worked 2 days and died,2
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,1,This is not a good devise I do not recommend it to any one it just waste your money . I bought last week when I got it I found out it did not work . It is not unlocked . No no no . It is locked .,2
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,2,Phone was too slow. Had a defect.,2
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,5,"Â Android Lollipop on a budget. This phone is great. It keeps the pre-installed apps at a minimum but gives you what you need at the same time. I won't list all of the specs of the phone here as you can see them on the product page. But I will tell you that this is a nice looking phone, it has smooth features and doesn't feel cheap. The camera is awesome, front and rear facing cameras too. The screen on this is clear and responsive to touch. I have owned many phones and this has the functionality of the higher end phones without the price tag. This is actually less expensive than most deductibles on phone insurance policies and then they give you a refurbished phone anyway. Checkout the pictures and video for more details on the user experience. The image of the two phones show the Juning (white) next to an iPhone 5 (black) for comparison.I received this product at a discount in exchange for my honest review.",3
"5.5"" Unlocked GSM Smartphones Android 5.1 MTK6580 Quad Core Dual Sim Quadband-JUNING 3G Cellphone White",JUNING,99.99,5,"Â So i got this Juning phone 3 days ago, and i started using it already, and i have no complains about this phone. Everything works well, i downloaded music as well and the built in speaker is super clear. As you can see it or hear on my video. You be the judge. Not just that, the apps works perfectly fine. And also before i forget, one thing that i ,ove about thins phone also is that it has BUILT in TORCH flashlight app already which we can use if or when there's a block out on a certain place that needs light.The quality of this JUNING phone is great i could not ask for more. Everything that i wrote and you've seen in the video is all true. Everything i say on my review is based on my personal experience for days that i have been using this juning phone. And lastly i will personally recommend this product to my family and friends. Its user friendly very easy to operate and Its really a great phone and its worth of your money as well too.I got this phone for free in return only of my honest and unbiased review of this product, I am writing what I experienced and only based of my experience, while using the JUNING PHONE. I would just like to thank sophie also, you are one of kind.",0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,4,"Â This phone is pretty neat. For the price, itâ€™s impressive â€“ especially because it is unlocked and can be used with any carrier that has a large SIM card. This phone does not support 4G LTE internet, but does support 3G. This only means that the internet is a tad slower than some other phones that support 4G. It operates much like other android/google phones that I have come into contact with. It features a quad core processor, 1GB RAM, a 2.0 megapixel front camera and 5.0 megapixel back camera. It also includes dual flash, one on the front and one on the back which is pretty impressive. Wifi is enabled and it can be run off the wifi at home if there is no SIM card currently available. The back of the phone is very flexible but thin so be careful taking the back off â€“ there is a small piece of tape over the battery connector to make sure the battery is charged before use. There are currently no cases available for the phone so be careful when handling it, overall, Iâ€™m very happy with the phone. It does everything that I need it to do and is an affordable alternative to shopping at the store (where its more expensive). It supports many apps, its a mobile hotspot, Youtube, Facebook, emails, messaging, Bluetooth, music, and more!Pros:â€¢ Affordabilityâ€¢ Functionality (Wifi + Data)â€¢ Can be used on most carriersâ€¢ Huge screenâ€¢ Front and back flashâ€¢ Quad core processorâ€¢ Comes with a screen protector and clear caseâ€¢ Large font optionsCons:â€¢ Lack of cases and accessories for the phoneâ€¢ Camera quality could be improvedâ€¢ Support for 4G would be niceâ€¢ Very slight sound distortion when using speakers all the way up for musicI would definitely repurchase this, it is perfect for my mother who uses her phone at work and to message on Facebook.I received this item for free in exchange for an honest, unbiased, and authentic review. I have thoroughly tested any product I review - I take pride in informing potential customers about the perks and flaws of products. I have no affiliation with the seller and am not obligated to leave a positive review.",2
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,5,"Â 5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone Blue arrived in good condition and good packaging.I am so excited to finally receive this cell phone, it will be a gift for my nephew back home. Once I received it, I immediately began to charge it and was able to start the phone successfully. The operating system works perfectly and all the necessary updates make for fast and smooth operation. The camera is very powerful and produces excellent pictures. The built in microphone is very good and records audio very clearly. The video record and playback function is seamless and smooth. I also like the size of the phone and it has a good solid feel and weight. This cell phone came with a screen protector already installed and additional screen protectors in the package. This cell phone is very easy to use. I especially like having a dual sim option so that I can have a my work phone number be separate from personal number. This phone is very affordable and looks great!I love this cell phone and would absolutely recommend it to anyone.I received this cell phone at a reduced or discounted price in exchange for my honest and unbiased review.",0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,5,"Â Phone looks very nice, with a note equivilent hd screen. The OS is android 5.1, I am unsure if android 6.x is supported. Device has a light duty, slightly flimsy case, you will need to be careful taking it on and off as you could crack it while doing so. It also comes with a screen protector pre-applied so all you have to do is take the plastic bit off of the front and the screen protector is good to go. All of the software on the phone works fine, it has wifi, bluetooth, and sim signal. It has spots for 2 sim cards and 1 sd card, which will be great as an international phone if you plan on going out of the country. cameras both work fine, not super high MP but nothing to be worried about if a phone is your main camera. The phone is fast and I haven't had any trouble running basic apps over wifi like web browsers of facebook app. Basic games seem to work fine as well and run without a hitch. No downside that I can see outside of not being 4g/lte capable. Great phone for the price. Would love to get another one from same seller for my mother.I have received the item at a discounted price in exchange of my honest and unbiased review.",1
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,5,"I purchased this phone as a gift and we were very pleased with the packaging and the purchase. It was so easy to set up with a prepaid SIM card and ready to go. The battery lasts almost the entire day, it's beautiful and clear, and even came with a case, screen protector and headphibes. You can't beat that for a brand new Android, for the price. A lot of people confuse it for a high end phone at first glance. Not bad at all.",0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,1,"worked well for a little while, however phone is unable to send or receive picture messages from the very beginning. what's weirder though is that the phone recieves adds at random, the camera app has adds, sometimes just random adds on the home screen and now that the phone is a week outside the return window it no longer charges at all. an absolute piece of garbage, don't waste your money",0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,1,I wrote more positive review for this phone but after having it bit longer. And have buy a second for my daughter both will be getting returned on Monday. The battery randomly drain even if on charger. And no apps running also can't buy replacement battery. Am a regular customer of Amazon generally have very little complaint on products when I but. DON'T waste your money.,0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,1,"Not happy with this phone. Not able to get but 1 gh on this phone. I have been with T-Mobile for 5 years and been very satisfied with their service. Because this phone is foreign, neither TMobile or ATT were able to get a faster internet. It is very slow and very often says it cant open the page and says retry. Also, the screen of the phone began cracking within a week of having it. This phone is only good for making phone calls and texting.",0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,1,Junk,0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,2,Positive: Large screen is good for senior people. Cheap. Maybe ok for those people who don't use phone quite oftenNegative: doesn't cover WCDMA band in US. Only supports GSM network in US though it says WCDMA. Runs quite slow so that I have to slow down entering characters...,0
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,2,"I ordered two of these based on the reviews..however I am very disappointed as they don't work as advertised, especially the camera and video functionality. I do not recommend and will be returning them.",2
"5.5"" Unlocked Smartphone Dual Sim Quad Core-JUNING Android 5.1 Cellphone Black",JUNING,99.99,5,"Â This phone is a very pretty looking phone. It offers a slim profile however still great battery length. The quality is great. I was really satisfied with both the video and sound the phone offers. I have to say the color of the phone is one of my favorite features. It's not a tacky gold color. It don't appear cheap. It's actually more of a flat yet metallic look. The phone is very comfortable to hold and definitely isn't heavy. The battery, sim card slot, and SD slot are very easy to access and use. For me, this is very beneficial as I have to swap batteries often since I have to be on mobile web many hours a day. I often have to store photos and files on the SD cards for work. I also flip my sim cards between phones for work as well. This phone made things more convenient for me. The next favorite feature is the hot spot and tethering. I tether often with work and home life. I live in a town where the internet is very slow, and when I turn my tethering on, I can accomplish all my tasks faster than if I had just used my home wifi. The phone comes preloaded with both apps and quick load tabs. If your a busy person on the run like I am, these features are lifesavers. I often have to swap back and forth between four apps, and use many internet pages all day long. The fast tabs stop you from typing in URLs incorrectly. This phone helps me in both my personal and work life. The phone holds signal better than the prepaid phone I use. The battery life seems to last longer as well. I really enjoy this phone. I've enclosed a video to see the features of the phone. I would recommend this phone. I received this phone for free or at a reduced rate in exchange for my honest opinion.",10
